,density,zoom,longitude,latitude,source,rotation
901,4,20,17.196210364386996,44.79708803509744,google,315
902,4,20,17.196210364386996,44.79708803509744,google,45
903,4,20,17.196210364386996,44.79708803509744,google,90
904,4,20,17.197497122010176,44.79768730364306,google,0
905,4,20,17.197497122010176,44.79768730364306,google,135
906,4,20,17.197497122010176,44.79768730364306,google,180
907,4,20,17.197497122010176,44.79768730364306,google,225
908,4,20,17.197497122010176,44.79768730364306,google,270
909,4,20,17.197497122010176,44.79768730364306,google,315
910,4,20,17.197497122010176,44.79768730364306,google,45
911,4,20,17.197497122010176,44.79768730364306,google,90
912,4,20,17.20221523329517,44.797986937915866,google,0
913,4,20,17.20221523329517,44.797986937915866,google,135
914,4,20,17.20221523329517,44.797986937915866,google,180
915,4,20,17.20221523329517,44.797986937915866,google,225
916,4,20,17.20221523329517,44.797986937915866,google,270
917,4,20,17.20221523329517,44.797986937915866,google,315
918,4,20,17.20221523329517,44.797986937915866,google,45
919,4,20,17.20221523329517,44.797986937915866,google,90
920,4,20,17.20478874854153,44.79768730364306,google,0
921,4,20,17.20478874854153,44.79768730364306,google,135
922,4,20,17.20478874854153,44.79768730364306,google,180
923,4,20,17.20478874854153,44.79768730364306,google,225
924,4,20,17.20478874854153,44.79768730364306,google,270
925,4,20,17.20478874854153,44.79768730364306,google,315
926,4,20,17.20478874854153,44.79768730364306,google,45
927,4,20,17.20478874854153,44.79768730364306,google,90
928,4,20,17.20521766774926,44.79918547500711,google,0
929,4,20,17.20521766774926,44.79918547500711,google,135
930,4,20,17.20521766774926,44.79918547500711,google,180
931,4,20,17.20521766774926,44.79918547500711,google,225
932,4,20,17.20521766774926,44.79918547500711,google,270
933,4,20,17.20521766774926,44.79918547500711,google,315
934,4,20,17.20521766774926,44.79918547500711,google,45
935,4,20,17.20521766774926,44.79918547500711,google,90
936,4,20,17.209935779034254,44.798586206461486,google,0
937,4,20,17.209935779034254,44.798586206461486,google,135
938,4,20,17.209935779034254,44.798586206461486,google,180
939,4,20,17.209935779034254,44.798586206461486,google,225
940,4,20,17.209935779034254,44.798586206461486,google,270
941,4,20,17.209935779034254,44.798586206461486,google,315
942,4,20,17.209935779034254,44.798586206461486,google,45
943,4,20,17.209935779034254,44.798586206461486,google,90
944,4,20,17.209935779034254,44.81986023983096,google,0
945,4,20,17.209935779034254,44.81986023983096,google,135
946,4,20,17.209935779034254,44.81986023983096,google,180
947,4,20,17.209935779034254,44.81986023983096,google,225
948,4,20,17.209935779034254,44.81986023983096,google,270
949,4,20,17.209935779034254,44.81986023983096,google,315
950,4,20,17.209935779034254,44.81986023983096,google,45
951,4,20,17.209935779034254,44.81986023983096,google,90
952,4,20,17.210364698241982,44.82045950837657,google,0
953,4,20,17.210364698241982,44.82045950837657,google,135
954,4,20,17.210364698241982,44.82045950837657,google,180
955,4,20,17.210364698241982,44.82045950837657,google,225
956,4,20,17.210364698241982,44.82045950837657,google,270
957,4,20,17.210364698241982,44.82045950837657,google,315
958,4,20,17.210364698241982,44.82045950837657,google,45
959,4,20,17.210364698241982,44.82045950837657,google,90
960,4,20,17.211651455865162,44.80308072055363,google,0
961,4,20,17.211651455865162,44.80308072055363,google,135
962,4,20,17.211651455865162,44.80308072055363,google,180
963,4,20,17.211651455865162,44.80308072055363,google,225
964,4,20,17.211651455865162,44.80308072055363,google,270
965,4,20,17.211651455865162,44.80308072055363,google,315
966,4,20,17.211651455865162,44.80308072055363,google,45
967,4,20,17.211651455865162,44.80308072055363,google,90
968,4,20,17.21208037507289,44.8021818177352,google,0
969,4,20,17.21208037507289,44.8021818177352,google,135
970,4,20,17.21208037507289,44.8021818177352,google,180
971,4,20,17.21208037507289,44.8021818177352,google,225
972,4,20,17.21208037507289,44.8021818177352,google,270
973,4,20,17.21208037507289,44.8021818177352,google,315
974,4,20,17.21208037507289,44.8021818177352,google,45
975,4,20,17.21208037507289,44.8021818177352,google,90
976,4,20,17.21208037507289,44.82045950837657,google,0
977,4,20,17.21208037507289,44.82045950837657,google,135
978,4,20,17.21208037507289,44.82045950837657,google,180
979,4,20,17.21208037507289,44.82045950837657,google,225
980,4,20,17.21208037507289,44.82045950837657,google,270
981,4,20,17.21208037507289,44.82045950837657,google,315
982,4,20,17.21208037507289,44.82045950837657,google,45
983,4,20,17.21208037507289,44.82045950837657,google,90
984,4,20,17.212509294280615,44.80248145200801,google,0
985,4,20,17.212509294280615,44.80248145200801,google,135
986,4,20,17.212509294280615,44.80248145200801,google,180
987,4,20,17.212509294280615,44.80248145200801,google,225
988,4,20,17.212509294280615,44.80248145200801,google,270
989,4,20,17.212509294280615,44.80248145200801,google,315
990,4,20,17.212509294280615,44.80248145200801,google,45
991,4,20,17.212509294280615,44.80248145200801,google,90
992,4,20,17.212938213488343,44.798586206461486,google,0
993,4,20,17.212938213488343,44.798586206461486,google,135
994,4,20,17.212938213488343,44.798586206461486,google,180
995,4,20,17.212938213488343,44.798586206461486,google,225
996,4,20,17.212938213488343,44.798586206461486,google,270
997,4,20,17.212938213488343,44.798586206461486,google,315
998,4,20,17.212938213488343,44.798586206461486,google,45
999,4,20,17.212938213488343,44.798586206461486,google,90
1000,4,20,17.212938213488343,44.79978474355272,google,0
1001,4,20,17.212938213488343,44.79978474355272,google,135
1002,4,20,17.212938213488343,44.79978474355272,google,180
1003,4,20,17.212938213488343,44.79978474355272,google,225
1004,4,20,17.212938213488343,44.79978474355272,google,270
1005,4,20,17.212938213488343,44.79978474355272,google,315
1006,4,20,17.212938213488343,44.79978474355272,google,45
1007,4,20,17.212938213488343,44.79978474355272,google,90
1008,4,20,17.212938213488343,44.814466822920394,google,0
1009,4,20,17.212938213488343,44.814466822920394,google,135
1010,4,20,17.212938213488343,44.814466822920394,google,180
1011,4,20,17.212938213488343,44.814466822920394,google,225
1012,4,20,17.212938213488343,44.814466822920394,google,270
1013,4,20,17.212938213488343,44.814466822920394,google,315
1014,4,20,17.212938213488343,44.814466822920394,google,45
1015,4,20,17.212938213488343,44.814466822920394,google,90
1016,4,20,17.212938213488343,44.816564262830056,google,0
1017,4,20,17.212938213488343,44.816564262830056,google,135
1018,4,20,17.212938213488343,44.816564262830056,google,180
1019,4,20,17.212938213488343,44.816564262830056,google,225
1020,4,20,17.212938213488343,44.816564262830056,google,270
1021,4,20,17.212938213488343,44.816564262830056,google,315
1022,4,20,17.212938213488343,44.816564262830056,google,45
1023,4,20,17.212938213488343,44.816564262830056,google,90
1024,4,20,17.214224971111523,44.80937304028263,google,0
1025,4,20,17.214224971111523,44.80937304028263,google,135
1026,4,20,17.214224971111523,44.80937304028263,google,180
1027,4,20,17.214224971111523,44.80937304028263,google,225
1028,4,20,17.214224971111523,44.80937304028263,google,270
1029,4,20,17.214224971111523,44.80937304028263,google,315
1030,4,20,17.214224971111523,44.80937304028263,google,45
1031,4,20,17.214224971111523,44.80937304028263,google,90
1032,4,20,17.21465389031925,44.80877377173701,google,0
1033,4,20,17.21465389031925,44.80877377173701,google,135
1034,4,20,17.21465389031925,44.80877377173701,google,180
1035,4,20,17.21465389031925,44.80877377173701,google,225
1036,4,20,17.21465389031925,44.80877377173701,google,270
1037,4,20,17.21465389031925,44.80877377173701,google,315
1038,4,20,17.21465389031925,44.80877377173701,google,45
1039,4,20,17.21465389031925,44.80877377173701,google,90
1040,4,20,17.21465389031925,44.81266901728353,google,0
1041,4,20,17.21465389031925,44.81266901728353,google,135
1042,4,20,17.21465389031925,44.81266901728353,google,180
1043,4,20,17.21465389031925,44.81266901728353,google,225
1044,4,20,17.21465389031925,44.81266901728353,google,270
1045,4,20,17.21465389031925,44.81266901728353,google,315
1046,4,20,17.21465389031925,44.81266901728353,google,45
1047,4,20,17.21465389031925,44.81266901728353,google,90
1048,4,20,17.215511728734707,44.811770114465105,google,0
1049,4,20,17.215511728734707,44.811770114465105,google,135
1050,4,20,17.215511728734707,44.811770114465105,google,180
1051,4,20,17.215511728734707,44.811770114465105,google,225
1052,4,20,17.215511728734707,44.811770114465105,google,270
1053,4,20,17.215511728734707,44.811770114465105,google,315
1054,4,20,17.215511728734707,44.811770114465105,google,45
1055,4,20,17.215511728734707,44.811770114465105,google,90
1056,4,20,17.215940647942432,44.80937304028263,google,0
1057,4,20,17.215940647942432,44.80937304028263,google,135
1058,4,20,17.215940647942432,44.80937304028263,google,180
1059,4,20,17.215940647942432,44.80937304028263,google,225
1060,4,20,17.215940647942432,44.80937304028263,google,270
1061,4,20,17.215940647942432,44.80937304028263,google,315
1062,4,20,17.215940647942432,44.80937304028263,google,45
1063,4,20,17.215940647942432,44.80937304028263,google,90
1064,4,20,17.215940647942432,44.81536572573882,google,0
1065,4,20,17.215940647942432,44.81536572573882,google,135
1066,4,20,17.215940647942432,44.81536572573882,google,180
1067,4,20,17.215940647942432,44.81536572573882,google,225
1068,4,20,17.215940647942432,44.81536572573882,google,270
1069,4,20,17.215940647942432,44.81536572573882,google,315
1070,4,20,17.215940647942432,44.81536572573882,google,45
1071,4,20,17.215940647942432,44.81536572573882,google,90
1072,4,20,17.216798486357888,44.81386755437477,google,0
1073,4,20,17.216798486357888,44.81386755437477,google,135
1074,4,20,17.216798486357888,44.81386755437477,google,180
1075,4,20,17.216798486357888,44.81386755437477,google,225
1076,4,20,17.216798486357888,44.81386755437477,google,270
1077,4,20,17.216798486357888,44.81386755437477,google,315
1078,4,20,17.216798486357888,44.81386755437477,google,45
1079,4,20,17.216798486357888,44.81386755437477,google,90
1080,4,20,17.224519032096975,43.71690648161949,google,0
1081,4,20,17.224519032096975,43.71690648161949,google,135
1082,4,20,17.224519032096975,43.71690648161949,google,180
1083,4,20,17.224519032096975,43.71690648161949,google,225
1084,4,20,17.224519032096975,43.71690648161949,google,270
1085,4,20,17.224519032096975,43.71690648161949,google,315
1086,4,20,17.224519032096975,43.71690648161949,google,45
1087,4,20,17.224519032096975,43.71690648161949,google,90
1088,4,20,17.228379304966516,43.71690648161949,google,0
1089,4,20,17.228379304966516,43.71690648161949,google,135
1090,4,20,17.228379304966516,43.71690648161949,google,180
1091,4,20,17.228379304966516,43.71690648161949,google,225
1092,4,20,17.228379304966516,43.71690648161949,google,270
1093,4,20,17.228379304966516,43.71690648161949,google,315
1094,4,20,17.228379304966516,43.71690648161949,google,45
1095,4,20,17.228379304966516,43.71690648161949,google,90
1096,4,20,17.228379304966516,43.717206115892296,google,0
1097,4,20,17.228379304966516,43.717206115892296,google,135
1098,4,20,17.228379304966516,43.717206115892296,google,180
1099,4,20,17.228379304966516,43.717206115892296,google,225
1100,4,20,17.228379304966516,43.717206115892296,google,270
1101,4,20,17.228379304966516,43.717206115892296,google,315
1102,4,20,17.228379304966516,43.717206115892296,google,45
1103,4,20,17.228379304966516,43.717206115892296,google,90
1104,4,20,17.255401215053315,45.14646159719322,google,0
1105,4,20,17.255401215053315,45.14646159719322,google,135
1106,4,20,17.255401215053315,45.14646159719322,google,180
1107,4,20,17.255401215053315,45.14646159719322,google,225
1108,4,20,17.255401215053315,45.14646159719322,google,270
1109,4,20,17.255401215053315,45.14646159719322,google,315
1110,4,20,17.255401215053315,45.14646159719322,google,45
1111,4,20,17.255401215053315,45.14646159719322,google,90
1112,4,20,17.256687972676495,45.14676123146603,google,0
1113,4,20,17.256687972676495,45.14676123146603,google,135
1114,4,20,17.256687972676495,45.14676123146603,google,180
1115,4,20,17.256687972676495,45.14676123146603,google,225
1116,4,20,17.256687972676495,45.14676123146603,google,270
1117,4,20,17.256687972676495,45.14676123146603,google,315
1118,4,20,17.256687972676495,45.14676123146603,google,45
1119,4,20,17.256687972676495,45.14676123146603,google,90
1120,4,20,17.257545811091948,45.14676123146603,google,0
1121,4,20,17.257545811091948,45.14676123146603,google,135
1122,4,20,17.257545811091948,45.14676123146603,google,180
1123,4,20,17.257545811091948,45.14676123146603,google,225
1124,4,20,17.257545811091948,45.14676123146603,google,270
1125,4,20,17.257545811091948,45.14676123146603,google,315
1126,4,20,17.257545811091948,45.14676123146603,google,45
1127,4,20,17.257545811091948,45.14676123146603,google,90
1128,4,20,17.25926148792286,45.14646159719322,google,0
1129,4,20,17.25926148792286,45.14646159719322,google,135
1130,4,20,17.25926148792286,45.14646159719322,google,180
1131,4,20,17.25926148792286,45.14646159719322,google,225
1132,4,20,17.25926148792286,45.14646159719322,google,270
1133,4,20,17.25926148792286,45.14646159719322,google,315
1134,4,20,17.25926148792286,45.14646159719322,google,45
1135,4,20,17.25926148792286,45.14646159719322,google,90
1136,4,20,17.259690407130588,45.14616196292042,google,0
1137,4,20,17.259690407130588,45.14616196292042,google,135
1138,4,20,17.259690407130588,45.14616196292042,google,180
1139,4,20,17.259690407130588,45.14616196292042,google,225
1140,4,20,17.259690407130588,45.14616196292042,google,270
1141,4,20,17.259690407130588,45.14616196292042,google,315
1142,4,20,17.259690407130588,45.14616196292042,google,45
1143,4,20,17.259690407130588,45.14616196292042,google,90
1144,4,20,17.26054824554604,45.145562694374796,google,0
1145,4,20,17.26054824554604,45.145562694374796,google,135
1146,4,20,17.26054824554604,45.145562694374796,google,180
1147,4,20,17.26054824554604,45.145562694374796,google,225
1148,4,20,17.26054824554604,45.145562694374796,google,270
1149,4,20,17.26054824554604,45.145562694374796,google,315
1150,4,20,17.26054824554604,45.145562694374796,google,45
1151,4,20,17.26054824554604,45.145562694374796,google,90
1152,4,20,17.26054824554604,45.15365281974065,google,0
1153,4,20,17.26054824554604,45.15365281974065,google,135
1154,4,20,17.26054824554604,45.15365281974065,google,180
1155,4,20,17.26054824554604,45.15365281974065,google,225
1156,4,20,17.26054824554604,45.15365281974065,google,270
1157,4,20,17.26054824554604,45.15365281974065,google,315
1158,4,20,17.26054824554604,45.15365281974065,google,45
1159,4,20,17.26054824554604,45.15365281974065,google,90
1160,4,20,17.26183500316922,45.151255745558174,google,0
1161,4,20,17.26183500316922,45.151255745558174,google,135
1162,4,20,17.26183500316922,45.151255745558174,google,180
1163,4,20,17.26183500316922,45.151255745558174,google,225
1164,4,20,17.26183500316922,45.151255745558174,google,270
1165,4,20,17.26183500316922,45.151255745558174,google,315
1166,4,20,17.26183500316922,45.151255745558174,google,45
1167,4,20,17.26183500316922,45.151255745558174,google,90
1168,4,20,17.26183500316922,45.15365281974065,google,0
1169,4,20,17.26183500316922,45.15365281974065,google,135
1170,4,20,17.26183500316922,45.15365281974065,google,180
1171,4,20,17.26183500316922,45.15365281974065,google,225
1172,4,20,17.26183500316922,45.15365281974065,google,270
1173,4,20,17.26183500316922,45.15365281974065,google,315
1174,4,20,17.26183500316922,45.15365281974065,google,45
1175,4,20,17.26183500316922,45.15365281974065,google,90
1176,4,20,17.372496158762782,44.48996290546779,google,0
1177,4,20,17.372496158762782,44.48996290546779,google,135
1178,4,20,17.372496158762782,44.48996290546779,google,180
1179,4,20,17.372496158762782,44.48996290546779,google,225
1180,4,20,17.372496158762782,44.48996290546779,google,270
1181,4,20,17.372496158762782,44.48996290546779,google,315
1182,4,20,17.372496158762782,44.48996290546779,google,45
1183,4,20,17.372496158762782,44.48996290546779,google,90
1184,4,20,17.373782916385967,44.48966327119498,google,0
1185,4,20,17.373782916385967,44.48966327119498,google,135
1186,4,20,17.373782916385967,44.48966327119498,google,180
1187,4,20,17.373782916385967,44.48966327119498,google,225
1188,4,20,17.373782916385967,44.48966327119498,google,270
1189,4,20,17.373782916385967,44.48966327119498,google,315
1190,4,20,17.373782916385967,44.48966327119498,google,45
1191,4,20,17.373782916385967,44.48966327119498,google,90
1192,4,20,17.37421183559369,44.4902625397406,google,0
1193,4,20,17.37421183559369,44.4902625397406,google,135
1194,4,20,17.37421183559369,44.4902625397406,google,180
1195,4,20,17.37421183559369,44.4902625397406,google,225
1196,4,20,17.37421183559369,44.4902625397406,google,270
1197,4,20,17.37421183559369,44.4902625397406,google,315
1198,4,20,17.37421183559369,44.4902625397406,google,45
1199,4,20,17.37421183559369,44.4902625397406,google,90
1200,4,20,17.398231311226404,44.14778056591943,google,0
1201,4,20,17.398231311226404,44.14778056591943,google,135
1202,4,20,17.398231311226404,44.14778056591943,google,180
1203,4,20,17.398231311226404,44.14778056591943,google,225
1204,4,20,17.398231311226404,44.14778056591943,google,270
1205,4,20,17.398231311226404,44.14778056591943,google,315
1206,4,20,17.398231311226404,44.14778056591943,google,45
1207,4,20,17.398231311226404,44.14778056591943,google,90
1208,4,20,17.40166266488822,44.146881663101006,google,0
1209,4,20,17.40166266488822,44.146881663101006,google,135
1210,4,20,17.40166266488822,44.146881663101006,google,180
1211,4,20,17.40166266488822,44.146881663101006,google,225
1212,4,20,17.40166266488822,44.146881663101006,google,270
1213,4,20,17.40166266488822,44.146881663101006,google,315
1214,4,20,17.40166266488822,44.146881663101006,google,45
1215,4,20,17.40166266488822,44.146881663101006,google,90
1216,4,20,17.40209158409595,44.1465820288282,google,0
1217,4,20,17.40209158409595,44.1465820288282,google,135
1218,4,20,17.40209158409595,44.1465820288282,google,180
1219,4,20,17.40209158409595,44.1465820288282,google,225
1220,4,20,17.40209158409595,44.1465820288282,google,270
1221,4,20,17.40209158409595,44.1465820288282,google,315
1222,4,20,17.40209158409595,44.1465820288282,google,45
1223,4,20,17.40209158409595,44.1465820288282,google,90
1224,4,20,17.452704050607732,44.057890284076606,google,0
1225,4,20,17.452704050607732,44.057890284076606,google,135
1226,4,20,17.452704050607732,44.057890284076606,google,180
1227,4,20,17.452704050607732,44.057890284076606,google,225
1228,4,20,17.452704050607732,44.057890284076606,google,270
1229,4,20,17.452704050607732,44.057890284076606,google,315
1230,4,20,17.452704050607732,44.057890284076606,google,45
1231,4,20,17.452704050607732,44.057890284076606,google,90
1232,4,20,17.453561889023185,44.05639211271256,google,0
1233,4,20,17.453561889023185,44.05639211271256,google,135
1234,4,20,17.453561889023185,44.05639211271256,google,180
1235,4,20,17.453561889023185,44.05639211271256,google,225
1236,4,20,17.453561889023185,44.05639211271256,google,270
1237,4,20,17.453561889023185,44.05639211271256,google,315
1238,4,20,17.453561889023185,44.05639211271256,google,45
1239,4,20,17.453561889023185,44.05639211271256,google,90
1240,4,20,17.455277565854093,44.05639211271256,google,0
1241,4,20,17.455277565854093,44.05639211271256,google,135
1242,4,20,17.455277565854093,44.05639211271256,google,180
1243,4,20,17.455277565854093,44.05639211271256,google,225
1244,4,20,17.455277565854093,44.05639211271256,google,270
1245,4,20,17.455277565854093,44.05639211271256,google,315
1246,4,20,17.455277565854093,44.05639211271256,google,45
1247,4,20,17.455277565854093,44.05639211271256,google,90
1248,4,20,17.456564323477274,44.06118626107751,google,0
1249,4,20,17.456564323477274,44.06118626107751,google,135
1250,4,20,17.456564323477274,44.06118626107751,google,180
1251,4,20,17.456564323477274,44.06118626107751,google,225
1252,4,20,17.456564323477274,44.06118626107751,google,270
1253,4,20,17.456564323477274,44.06118626107751,google,315
1254,4,20,17.456564323477274,44.06118626107751,google,45
1255,4,20,17.456564323477274,44.06118626107751,google,90
1256,4,20,17.45870891951591,44.05908882116784,google,0
1257,4,20,17.45870891951591,44.05908882116784,google,135
1258,4,20,17.45870891951591,44.05908882116784,google,180
1259,4,20,17.45870891951591,44.05908882116784,google,225
1260,4,20,17.45870891951591,44.05908882116784,google,270
1261,4,20,17.45870891951591,44.05908882116784,google,315
1262,4,20,17.45870891951591,44.05908882116784,google,45
1263,4,20,17.45870891951591,44.05908882116784,google,90
1264,4,20,17.459137838723635,44.05968808971346,google,0
1265,4,20,17.459137838723635,44.05968808971346,google,135
1266,4,20,17.459137838723635,44.05968808971346,google,180
1267,4,20,17.459137838723635,44.05968808971346,google,225
1268,4,20,17.459137838723635,44.05968808971346,google,270
1269,4,20,17.459137838723635,44.05968808971346,google,315
1270,4,20,17.459137838723635,44.05968808971346,google,45
1271,4,20,17.459137838723635,44.05968808971346,google,90
1272,4,20,17.653867159031684,44.871696969026985,google,0
1273,4,20,17.653867159031684,44.871696969026985,google,135
1274,4,20,17.653867159031684,44.871696969026985,google,180
1275,4,20,17.653867159031684,44.871696969026985,google,225
1276,4,20,17.653867159031684,44.871696969026985,google,270
1277,4,20,17.653867159031684,44.871696969026985,google,315
1278,4,20,17.653867159031684,44.871696969026985,google,45
1279,4,20,17.653867159031684,44.871696969026985,google,90
1280,4,20,17.654296078239412,44.880685997211266,google,0
1281,4,20,17.654296078239412,44.880685997211266,google,135
1282,4,20,17.654296078239412,44.880685997211266,google,180
1283,4,20,17.654296078239412,44.880685997211266,google,225
1284,4,20,17.654296078239412,44.880685997211266,google,270
1285,4,20,17.654296078239412,44.880685997211266,google,315
1286,4,20,17.654296078239412,44.880685997211266,google,45
1287,4,20,17.654296078239412,44.880685997211266,google,90
1288,4,20,17.655153916654864,44.880685997211266,google,0
1289,4,20,17.655153916654864,44.880685997211266,google,135
1290,4,20,17.655153916654864,44.880685997211266,google,180
1291,4,20,17.655153916654864,44.880685997211266,google,225
1292,4,20,17.655153916654864,44.880685997211266,google,270
1293,4,20,17.655153916654864,44.880685997211266,google,315
1294,4,20,17.655153916654864,44.880685997211266,google,45
1295,4,20,17.655153916654864,44.880685997211266,google,90
1296,4,20,17.655582835862592,44.87978709439284,google,0
1297,4,20,17.655582835862592,44.87978709439284,google,135
1298,4,20,17.655582835862592,44.87978709439284,google,180
1299,4,20,17.655582835862592,44.87978709439284,google,225
1300,4,20,17.655582835862592,44.87978709439284,google,270
1301,4,20,17.655582835862592,44.87978709439284,google,315
1302,4,20,17.655582835862592,44.87978709439284,google,45
1303,4,20,17.655582835862592,44.87978709439284,google,90
1304,4,20,17.65601175507032,44.8719966032998,google,0
1305,4,20,17.65601175507032,44.8719966032998,google,135
1306,4,20,17.65601175507032,44.8719966032998,google,180
1307,4,20,17.65601175507032,44.8719966032998,google,225
1308,4,20,17.65601175507032,44.8719966032998,google,270
1309,4,20,17.65601175507032,44.8719966032998,google,315
1310,4,20,17.65601175507032,44.8719966032998,google,45
1311,4,20,17.65601175507032,44.8719966032998,google,90
1312,4,20,17.656869593485773,44.871696969026985,google,0
1313,4,20,17.656869593485773,44.871696969026985,google,135
1314,4,20,17.656869593485773,44.871696969026985,google,180
1315,4,20,17.656869593485773,44.871696969026985,google,225
1316,4,20,17.656869593485773,44.871696969026985,google,270
1317,4,20,17.656869593485773,44.871696969026985,google,315
1318,4,20,17.656869593485773,44.871696969026985,google,45
1319,4,20,17.656869593485773,44.871696969026985,google,90
1320,4,20,17.81556970034476,43.345959251881425,google,0
1321,4,20,17.81556970034476,43.345959251881425,google,135
1322,4,20,17.81556970034476,43.345959251881425,google,180
1323,4,20,17.81556970034476,43.345959251881425,google,225
1324,4,20,17.81556970034476,43.345959251881425,google,270
1325,4,20,17.81556970034476,43.345959251881425,google,315
1326,4,20,17.81556970034476,43.345959251881425,google,45
1327,4,20,17.81556970034476,43.345959251881425,google,90
1328,4,20,17.81556970034476,43.34685815469986,google,0
1329,4,20,17.81556970034476,43.34685815469986,google,135
1330,4,20,17.81556970034476,43.34685815469986,google,180
1331,4,20,17.81556970034476,43.34685815469986,google,225
1332,4,20,17.81556970034476,43.34685815469986,google,270
1333,4,20,17.81556970034476,43.34685815469986,google,315
1334,4,20,17.81556970034476,43.34685815469986,google,45
1335,4,20,17.81556970034476,43.34685815469986,google,90
1336,4,20,17.816427538760212,43.34416144624457,google,0
1337,4,20,17.816427538760212,43.34416144624457,google,135
1338,4,20,17.816427538760212,43.34416144624457,google,180
1339,4,20,17.816427538760212,43.34416144624457,google,225
1340,4,20,17.816427538760212,43.34416144624457,google,270
1341,4,20,17.816427538760212,43.34416144624457,google,315
1342,4,20,17.816427538760212,43.34416144624457,google,45
1343,4,20,17.816427538760212,43.34416144624457,google,90
1344,4,20,17.816427538760212,43.34805669179109,google,0
1345,4,20,17.816427538760212,43.34805669179109,google,135
1346,4,20,17.816427538760212,43.34805669179109,google,180
1347,4,20,17.816427538760212,43.34805669179109,google,225
1348,4,20,17.816427538760212,43.34805669179109,google,270
1349,4,20,17.816427538760212,43.34805669179109,google,315
1350,4,20,17.816427538760212,43.34805669179109,google,45
1351,4,20,17.816427538760212,43.34805669179109,google,90
1352,4,20,17.81685645796794,43.34416144624457,google,0
1353,4,20,17.81685645796794,43.34416144624457,google,135
1354,4,20,17.81685645796794,43.34416144624457,google,180
1355,4,20,17.81685645796794,43.34416144624457,google,225
1356,4,20,17.81685645796794,43.34416144624457,google,270
1357,4,20,17.81685645796794,43.34416144624457,google,315
1358,4,20,17.81685645796794,43.34416144624457,google,45
1359,4,20,17.81685645796794,43.34416144624457,google,90
1360,4,20,17.81728537717567,43.34146473778929,google,0
1361,4,20,17.81728537717567,43.34146473778929,google,135
1362,4,20,17.81728537717567,43.34146473778929,google,180
1363,4,20,17.81728537717567,43.34146473778929,google,225
1364,4,20,17.81728537717567,43.34146473778929,google,270
1365,4,20,17.81728537717567,43.34146473778929,google,315
1366,4,20,17.81728537717567,43.34146473778929,google,45
1367,4,20,17.81728537717567,43.34146473778929,google,90
1368,4,20,17.81814321559112,43.34685815469986,google,0
1369,4,20,17.81814321559112,43.34685815469986,google,135
1370,4,20,17.81814321559112,43.34685815469986,google,180
1371,4,20,17.81814321559112,43.34685815469986,google,225
1372,4,20,17.81814321559112,43.34685815469986,google,270
1373,4,20,17.81814321559112,43.34685815469986,google,315
1374,4,20,17.81814321559112,43.34685815469986,google,45
1375,4,20,17.81814321559112,43.34685815469986,google,90
1376,4,20,17.81857213479885,43.34386181197176,google,0
1377,4,20,17.81857213479885,43.34386181197176,google,135
1378,4,20,17.81857213479885,43.34386181197176,google,180
1379,4,20,17.81857213479885,43.34386181197176,google,225
1380,4,20,17.81857213479885,43.34386181197176,google,270
1381,4,20,17.81857213479885,43.34386181197176,google,315
1382,4,20,17.81857213479885,43.34386181197176,google,45
1383,4,20,17.81857213479885,43.34386181197176,google,90
1384,4,20,17.81857213479885,43.34416144624457,google,0
1385,4,20,17.81857213479885,43.34416144624457,google,135
1386,4,20,17.81857213479885,43.34416144624457,google,180
1387,4,20,17.81857213479885,43.34416144624457,google,225
1388,4,20,17.81857213479885,43.34416144624457,google,270
1389,4,20,17.81857213479885,43.34416144624457,google,315
1390,4,20,17.81857213479885,43.34416144624457,google,45
1391,4,20,17.81857213479885,43.34416144624457,google,90
1392,4,20,17.831439711030654,43.26685580385974,google,0
1393,4,20,17.831439711030654,43.26685580385974,google,135
1394,4,20,17.831439711030654,43.26685580385974,google,180
1395,4,20,17.831439711030654,43.26685580385974,google,225
1396,4,20,17.831439711030654,43.26685580385974,google,270
1397,4,20,17.831439711030654,43.26685580385974,google,315
1398,4,20,17.831439711030654,43.26685580385974,google,45
1399,4,20,17.831439711030654,43.26685580385974,google,90
1400,4,20,17.832726468653835,43.26625653531412,google,0
1401,4,20,17.832726468653835,43.26625653531412,google,135
1402,4,20,17.832726468653835,43.26625653531412,google,180
1403,4,20,17.832726468653835,43.26625653531412,google,225
1404,4,20,17.832726468653835,43.26625653531412,google,270
1405,4,20,17.832726468653835,43.26625653531412,google,315
1406,4,20,17.832726468653835,43.26625653531412,google,45
1407,4,20,17.832726468653835,43.26625653531412,google,90
1408,4,20,17.83358430706929,43.268054340950975,google,0
1409,4,20,17.83358430706929,43.268054340950975,google,135
1410,4,20,17.83358430706929,43.268054340950975,google,180
1411,4,20,17.83358430706929,43.268054340950975,google,225
1412,4,20,17.83358430706929,43.268054340950975,google,270
1413,4,20,17.83358430706929,43.268054340950975,google,315
1414,4,20,17.83358430706929,43.268054340950975,google,45
1415,4,20,17.83358430706929,43.268054340950975,google,90
1416,4,20,17.89620651139743,43.964104756687256,google,0
1417,4,20,17.89620651139743,43.964104756687256,google,135
1418,4,20,17.89620651139743,43.964104756687256,google,180
1419,4,20,17.89620651139743,43.964104756687256,google,225
1420,4,20,17.89620651139743,43.964104756687256,google,270
1421,4,20,17.89620651139743,43.964104756687256,google,315
